epoch,loss,reconstruction,contrastive,clustering
1,1.7542614936828613,1.4092141389846802,0.560020923614502,0.012998956255614758
2,1.6820626258850098,1.3382805585861206,0.5616259574890137,0.012586807832121849
3,1.6136133670806885,1.275154709815979,0.5602490901947021,0.011661659926176071
4,1.550433874130249,1.2209925651550293,0.5562008023262024,0.010264715179800987
5,1.5003468990325928,1.1796774864196777,0.5556823015213013,0.008563200943171978
6,1.463204264640808,1.1515840291976929,0.5557169914245605,0.0067504942417144775
7,1.4418110847473145,1.1380746364593506,0.5556436777114868,0.005181302782148123
8,1.434934377670288,1.1354343891143799,0.5591172575950623,0.003986157011240721
9,1.433435320854187,1.1394436359405518,0.5564723610877991,0.0031484593637287617
10,1.438413381576538,1.1464591026306152,0.5580875277519226,0.0025783737655729055
11,1.4445884227752686,1.1552318334579468,0.5568338632583618,0.0021832501515746117
12,1.4514878988265991,1.1627568006515503,0.5582168698310852,0.0019187055295333266
13,1.4536159038543701,1.167331337928772,0.5550543069839478,0.0017445911653339863
14,1.4582154750823975,1.1702947616577148,0.5593279004096985,0.001643527764827013
15,1.456740379333496,1.1699481010437012,0.5576974749565125,0.00158032460603863
16,1.4552420377731323,1.1671892404556274,0.5604442358016968,0.0015571003314107656
17,1.4494199752807617,1.1619666814804077,0.5591699481010437,0.0015645107487216592
18,1.443110704421997,1.1553065776824951,0.5594726800918579,0.001604427583515644
19,1.4357694387435913,1.1474418640136719,0.5597931146621704,0.0016775091644376516
20,1.4272851943969727,1.1390742063522339,0.5586225390434265,0.0017717541195452213
21,1.451646327972412,1.1309740543365479,0.5578978061676025,0.008340858854353428
22,1.4425365924835205,1.1231452226638794,0.5575024485588074,0.008127350360155106
23,1.4347155094146729,1.1166797876358032,0.5587297081947327,0.007733989041298628
24,1.4271265268325806,1.1113368272781372,0.5588843822479248,0.0072657158598303795
25,1.4199596643447876,1.107871413230896,0.5572564601898193,0.006680778693407774
26,1.4156090021133423,1.1061959266662598,0.5582138895988464,0.006040690001100302
27,1.4114961624145508,1.105727195739746,0.5566486120223999,0.005457334686070681
28,1.4110852479934692,1.106305718421936,0.5603616237640381,0.0048817796632647514
29,1.4098095893859863,1.1073062419891357,0.5603396892547607,0.0044248527847230434
30,1.4086403846740723,1.1082348823547363,0.5598875880241394,0.004052327945828438
31,1.4066967964172363,1.1082313060760498,0.5589649677276611,0.0037617371417582035
32,1.4058163166046143,1.1077661514282227,0.5605128407478333,0.0035321181640028954
33,1.403006672859192,1.1066254377365112,0.558915913105011,0.0033666747622191906
34,1.4028151035308838,1.1049301624298096,0.5633190274238586,0.0032350062392652035
35,1.3991189002990723,1.102819561958313,0.5612837076187134,0.0031270659528672695
36,1.3969777822494507,1.1005632877349854,0.5622994899749756,0.003051837906241417
37,1.3934516906738281,1.0985177755355835,0.5601717233657837,0.0029695883858948946
38,1.391311764717102,1.0964031219482422,0.5608896017074585,0.002892402932047844
39,1.3891311883926392,1.0940964221954346,0.5617154836654663,0.0028343400917947292
40,1.3876874446868896,1.0923845767974854,0.5628015995025635,0.0027788160368800163
41,1.3910603523254395,1.090209722518921,0.5624977946281433,0.003919481765478849
42,1.3882766962051392,1.0882315635681152,0.560886800289154,0.003919675014913082
43,1.3872997760772705,1.0865724086761475,0.5623895525932312,0.0039064777083694935
44,1.3857426643371582,1.0852165222167969,0.56276535987854,0.0038282733876258135
45,1.3835501670837402,1.0838453769683838,0.5622197985649109,0.003716693026944995
46,1.381381630897522,1.0826467275619507,0.5618647933006287,0.003554860595613718
47,1.3805761337280273,1.082029938697815,0.5627408027648926,0.003423921996727586
48,1.380082607269287,1.0814483165740967,0.5643129944801331,0.003278805175796151
49,1.3781766891479492,1.0810062885284424,0.5629931092262268,0.0031126816757023335
50,1.3776673078536987,1.080305814743042,0.5647198557853699,0.0029748405795544386
51,1.3754665851593018,1.0795575380325317,0.5630298256874084,0.0028509085532277822
52,1.37350594997406,1.0786213874816895,0.5624240636825562,0.002707697218284011
53,1.373144507408142,1.077468991279602,0.5653051733970642,0.0025817393325269222
54,1.3700978755950928,1.0764714479446411,0.5622291564941406,0.0024824843276292086
55,1.3681899309158325,1.0751581192016602,0.5622600317001343,0.002364479936659336
56,1.3677610158920288,1.0739338397979736,0.5646957755088806,0.002283794805407524
57,1.3658063411712646,1.0727193355560303,0.5644827485084534,0.0021606602240353823
58,1.3647156953811646,1.0715062618255615,0.5656577348709106,0.0020696655847132206
59,1.3623721599578857,1.0703716278076172,0.5641570091247559,0.001980042550712824
60,1.3613182306289673,1.0693552494049072,0.5650198459625244,0.0018874801462516189
61,1.3561187982559204,1.0684444904327393,0.5627421736717224,0.0012601357884705067
62,1.3568956851959229,1.0674223899841309,0.5664358139038086,0.001250287750735879
63,1.3541091680526733,1.0664706230163574,0.5628886222839355,0.0012379824183881283
64,1.3545405864715576,1.0654475688934326,0.5659165382385254,0.0012260397197678685
65,1.352813720703125,1.0646251440048218,0.5642310380935669,0.0012137790909036994
66,1.352207064628601,1.0637800693511963,0.5648918747901917,0.0011954036308452487
67,1.3507716655731201,1.0628306865692139,0.5640630722045898,0.0011811706935986876
68,1.3506377935409546,1.0618706941604614,0.5660099387168884,0.001151869772002101
69,1.3493982553482056,1.0609750747680664,0.5654921531677246,0.001134935300797224
70,1.3487968444824219,1.0600930452346802,0.5661940574645996,0.0011210290249437094
71,1.3477556705474854,1.0592674016952515,0.5660619139671326,0.0010911821154877543
72,1.3461781740188599,1.058234453201294,0.5652124881744385,0.0010672258213162422
73,1.3457459211349487,1.057366967201233,0.5662530064582825,0.0010502977529540658
74,1.3444995880126953,1.0564736127853394,0.5657646656036377,0.001028513885103166
75,1.34347403049469,1.055354118347168,0.5661629438400269,0.0010074645979329944
76,1.3406087160110474,1.054597020149231,0.5621553659439087,0.0009865418542176485
77,1.341273546218872,1.053661584854126,0.5655204653739929,0.0009700856171548367
78,1.3406562805175781,1.0527284145355225,0.5662872791290283,0.0009565371437929571
79,1.338860034942627,1.0519498586654663,0.5645396113395691,0.0009277791250497103
80,1.339313268661499,1.0509905815124512,0.5676023364067078,0.0009039953001774848
81,1.3362258672714233,1.0501899719238281,0.5640483498573303,0.0008020862587727606
82,1.3364663124084473,1.0491626262664795,0.5667197704315186,0.0007884932565502822
83,1.3347197771072388,1.0483075380325317,0.5650889873504639,0.0007733478560112417
84,1.334118366241455,1.0474556684494019,0.5658050179481506,0.0007518496713601053
85,1.332995057106018,1.0468021631240845,0.5649155378341675,0.0007469190168194473
86,1.3315376043319702,1.0457292795181274,0.5642948746681213,0.0007320872973650694
87,1.331663727760315,1.0449485778808594,0.5661237239837646,0.0007305963081307709
88,1.3295979499816895,1.0440006256103516,0.5640642046928406,0.0007129771984182298
89,1.328566312789917,1.0431411266326904,0.563723087310791,0.0007126653217710555
90,1.327665090560913,1.0423411130905151,0.5636262893676758,0.0007021181518211961
91,1.326930284500122,1.041477918624878,0.5639657378196716,0.0006938110454939306
92,1.325667381286621,1.0405497550964355,0.563396155834198,0.0006838130648247898
93,1.325708031654358,1.0396709442138672,0.5652414560317993,0.0006832046783529222
94,1.324325680732727,1.0387948751449585,0.564307451248169,0.0006752980989404023
95,1.3228038549423218,1.0378968715667725,0.5631489753723145,0.0006663775420747697
96,1.3224269151687622,1.0370736122131348,0.5640310645103455,0.0006674266769550741
97,1.3218225240707397,1.0360875129699707,0.5648676753044128,0.0006600841879844666
98,1.3192744255065918,1.0352697372436523,0.561435341835022,0.0006572768907062709
99,1.3190217018127441,1.0344016551971436,0.5626828670501709,0.000655581708997488
100,1.3181790113449097,1.0334734916687012,0.5629310607910156,0.000647863547783345
101,1.3239189386367798,1.0324695110321045,0.5645239353179932,0.0018368498422205448
102,1.3212919235229492,1.031490683555603,0.5602948069572449,0.0019301538122817874
103,1.3214012384414673,1.0306044816970825,0.5614206194877625,0.0020168903283774853
104,1.321189045906067,1.0297685861587524,0.5622162222862244,0.0020621002186089754
105,1.3207118511199951,1.0290343761444092,0.5621232390403748,0.0021228943951427937
106,1.319922685623169,1.028346300125122,0.5615843534469604,0.0021566562354564667
107,1.3183001279830933,1.027297019958496,0.5603316426277161,0.0021673007868230343
108,1.3165894746780396,1.0265493392944336,0.5582066178321838,0.002187287202104926
109,1.3165702819824219,1.025754690170288,0.559706449508667,0.002192414365708828
110,1.316354751586914,1.0249067544937134,0.5612167716026306,0.0021678705234080553
111,1.3159663677215576,1.0241672992706299,0.5620289444923401,0.002156902803108096
112,1.313266634941101,1.0233958959579468,0.5584307312965393,0.002131061628460884
113,1.3126883506774902,1.022562026977539,0.559079647064209,0.002117279451340437
114,1.3126535415649414,1.0218815803527832,0.5608216524124146,0.0020722004119306803
115,1.3113008737564087,1.021065592765808,0.5600214004516602,0.002044915221631527
116,1.3114769458770752,1.0204248428344727,0.5619341731071472,0.0020169795025140047
117,1.308965802192688,1.0196069478988647,0.5590788722038269,0.0019638617523014545
118,1.3074676990509033,1.0186527967453003,0.5584306716918945,0.0019198859808966517
119,1.306480884552002,1.0178104639053345,0.5585522651672363,0.0018788137240335345
120,1.305513858795166,1.0170505046844482,0.5585917234420776,0.0018334371270611882
121,1.3158191442489624,1.0161207914352417,0.5576720833778381,0.0041715302504599094
122,1.3161535263061523,1.0155541896820068,0.5580010414123535,0.0043187872506678104
123,1.3160271644592285,1.0147829055786133,0.5582665801048279,0.004421323072165251
124,1.314638376235962,1.0138709545135498,0.5564700365066528,0.004505869001150131
125,1.3138275146484375,1.0136497020721436,0.5551779270172119,0.004517425317317247
126,1.315108299255371,1.0129492282867432,0.5593227744102478,0.004499312490224838
127,1.3147568702697754,1.0124047994613647,0.5601294040679932,0.004457378294318914
128,1.3111107349395752,1.011807918548584,0.5551525950431824,0.00434526614844799
129,1.31072199344635,1.0113171339035034,0.5561805367469788,0.004262919537723064
130,1.3100014925003052,1.0108754634857178,0.5569742321968079,0.004127779975533485
131,1.3090113401412964,1.0105029344558716,0.5569658279418945,0.004005085211247206
132,1.307041049003601,1.0099987983703613,0.5559015870094299,0.0038182861171662807
133,1.3061156272888184,1.0094265937805176,0.5564436316490173,0.003693397156894207
134,1.3050522804260254,1.0090155601501465,0.5567023754119873,0.003537055104970932
135,1.3047730922698975,1.0088202953338623,0.5581330060958862,0.003377151908352971
136,1.3031949996948242,1.0083478689193726,0.557620644569397,0.0032071995083242655
137,1.3022443056106567,1.0079542398452759,0.5580173134803772,0.0030560989398509264
138,1.3009345531463623,1.0075857639312744,0.5575112104415894,0.0029183838050812483
139,1.3020374774932861,1.0073269605636597,0.5616015195846558,0.0027817683294415474
140,1.2981754541397095,1.006668210029602,0.5566526651382446,0.0026358445174992085
141,1.3016531467437744,1.006286382675171,0.5600844025611877,0.003064262680709362
142,1.2996368408203125,1.005897879600525,0.5580588579177856,0.002941347425803542
143,1.2986067533493042,1.0054668188095093,0.5583548545837402,0.0027918557170778513
144,1.2973058223724365,1.0051660537719727,0.5576361417770386,0.0026637203991413116
145,1.29700767993927,1.0046617984771729,0.5592401623725891,0.002544546267017722
146,1.2964730262756348,1.0042084455490112,0.560149610042572,0.0024373598862439394
147,1.2944527864456177,1.0038926601409912,0.557979166507721,0.0023136113304644823
148,1.2934597730636597,1.0034143924713135,0.5579439997673035,0.0022141323424875736
149,1.2917219400405884,1.0028743743896484,0.5565652847290039,0.0021124270278960466
150,1.29158616065979,1.002449870109558,0.5581238865852356,0.0020143557339906693
151,1.2903691530227661,1.002077341079712,0.5571462512016296,0.0019432593835517764
152,1.2904831171035767,1.001527190208435,0.5591974854469299,0.0018710079602897167
153,1.289798617362976,1.0010437965393066,0.5595253705978394,0.001797867938876152
154,1.2877626419067383,1.000341773033142,0.5575771331787109,0.0017259481828659773
155,1.2862462997436523,0.9997510313987732,0.5562637448310852,0.0016721489373594522
156,1.2855666875839233,0.9992885589599609,0.5563734173774719,0.0016177913639694452
157,1.2855793237686157,0.998546302318573,0.5583986043930054,0.001566313672810793
158,1.28449285030365,0.9980173110961914,0.5576800107955933,0.0015267094131559134
159,1.2829921245574951,0.9972631931304932,0.5566234588623047,0.0014830994186922908
160,1.2830619812011719,0.9966996312141418,0.5582864284515381,0.0014435398625209928
161,1.293883204460144,0.9960427284240723,0.5554629564285278,0.004021162632852793
162,1.291879653930664,0.9951257109642029,0.5534002780914307,0.004010126460343599
163,1.2917308807373047,0.9943055510520935,0.5553499460220337,0.003949476405978203
164,1.2920211553573608,0.9937499761581421,0.5575529932975769,0.003898587077856064
165,1.2895210981369019,0.9932418465614319,0.5544383525848389,0.003811846487224102
166,1.2886919975280762,0.9928320646286011,0.5545580387115479,0.0037161281798034906
167,1.2866876125335693,0.9919604659080505,0.5533629655838013,0.0036091075744479895
168,1.2865158319473267,0.991497278213501,0.5549958944320679,0.003504108404740691
169,1.2839832305908203,0.9908773899078369,0.5521931648254395,0.0034018561709672213
170,1.2828285694122314,0.9905048608779907,0.5518025159835815,0.0032844585366547108
171,1.2830864191055298,0.9899160265922546,0.5545068383216858,0.0031833485700190067
172,1.2812906503677368,0.989412784576416,0.5529934763908386,0.003076140535995364
173,1.279594898223877,0.9886438846588135,0.5523223876953125,0.0029577913228422403
174,1.277914047241211,0.9878120422363281,0.5515308976173401,0.002867074217647314
175,1.2770987749099731,0.9871670007705688,0.5522601008415222,0.0027600962202996016
176,1.2762056589126587,0.9864367246627808,0.5528743267059326,0.0026661015581339598
177,1.2735893726348877,0.985558032989502,0.5502764582633972,0.0025783160235732794
178,1.2728238105773926,0.9846402406692505,0.5514450669288635,0.00249198148958385
179,1.2705576419830322,0.983856737613678,0.5492493510246277,0.0024150393437594175
180,1.2686717510223389,0.9826235771179199,0.5489222407341003,0.0023171796929091215
181,1.3078337907791138,0.9814515113830566,0.5479012727737427,0.010483945719897747
182,1.3067259788513184,0.9805497527122498,0.5473164916038513,0.010501828975975513
183,1.3041857481002808,0.9797443151473999,0.5457081198692322,0.010316492058336735
184,1.3019680976867676,0.9793724417686462,0.5446399450302124,0.01005492638796568
185,1.2998756170272827,0.9789717197418213,0.5444068908691406,0.009740089066326618
186,1.2975757122039795,0.9784999489784241,0.5449561476707458,0.00931932870298624
187,1.2953075170516968,0.9783424735069275,0.5454148650169373,0.008850808255374432
188,1.2928436994552612,0.9784725904464722,0.544466495513916,0.008426332846283913
189,1.291601538658142,0.9782124161720276,0.5475324988365173,0.007923020981252193
190,1.288678765296936,0.9783175587654114,0.5464412569999695,0.007426741998642683
191,1.2869302034378052,0.9785212278366089,0.5469523668289185,0.006985669489949942
192,1.2843070030212402,0.978072464466095,0.5473496317863464,0.006511521991342306
193,1.2822226285934448,0.9780400395393372,0.5469871759414673,0.00613772589713335
194,1.2806602716445923,0.9776650667190552,0.5488464832305908,0.005714335013180971
195,1.2783949375152588,0.9778488874435425,0.5477244257926941,0.005336340516805649
196,1.276320219039917,0.977300763130188,0.5483649373054504,0.004966667853295803
197,1.274240255355835,0.9773404598236084,0.5473731160163879,0.004641180858016014
198,1.2725986242294312,0.977009654045105,0.5476940870285034,0.0043466966599226
199,1.2711181640625,0.9765452146530151,0.5487496852874756,0.004037929233163595
200,1.2688554525375366,0.9765521287918091,0.5469120144844055,0.0037675807252526283
